"","DGUID","ALT_GEO_CODE","GEO_LEVEL","DATA_QUALITY_FLAG","CHARACTERISTIC_ID","Language","C1_COUNT_TOTAL","C10_RATE_TOTAL","Languages"
"541","2021S051235390637",35390637,"Dissemination area",0,847,"Tie (Hover to See Languages)",5,0.6,"Vietnamese//Malayalam//Hindi//Punjabi (Panjabi)//Spanish//Turkish"
"542","2021S051235390638",35390638,"Dissemination area",0,847,"Tie (Hover to See Languages)",5,1,"Vietnamese//Tagalog (Pilipino, Filipino)//Greek"
"543","2021S051235390645",35390645,"Dissemination area",0,835,"Tie (Hover to See Languages)",5,1.3,"Arabic//Assyrian Neo-Aramaic//Khmer (Cambodian)//Vietnamese"
"544","2021S051235390646",35390646,"Dissemination area",0,971,"Tie (Hover to See Languages)",10,1.9,"Spanish//Mandarin"
"545","2021S051235390648",35390648,"Dissemination area",0,865,"Tie (Hover to See Languages)",10,2,"Tagalog (Pilipino, Filipino)//Polish//Serbo-Croatian//Serbian//Nepali//Portuguese//Spanish"
"546","2021S051235390651",35390651,"Dissemination area",0,865,"Tie (Hover to See Languages)",5,1,"Tagalog (Pilipino, Filipino)//Polish//Serbo-Croatian//Serbian//Greek//Punjabi (Panjabi)"
"547","2021S051235390652",35390652,"Dissemination area",0,865,"Tie (Hover to See Languages)",25,1.7,"Tagalog (Pilipino, Filipino)//Nepali"
"548","2021S051235390659",35390659,"Dissemination area",0,865,"Tie (Hover to See Languages)",15,1.9,"Tagalog (Pilipino, Filipino)//Malayalam"
"549","2021S051235390660",35390660,"Dissemination area",0,835,"Tie (Hover to See Languages)",5,0.6,"Arabic//Vietnamese//Hindi//Spanish"
"550","2021S051235390663",35390663,"Dissemination area",0,897,"Tie (Hover to See Languages)",5,1.5,"Polish//Spanish//Yue (Cantonese)"
"551","2021S051235390701",35390701,"Dissemination area",0,835,"Tie (Hover to See Languages)",25,3.3,"Arabic//Mandarin"
"552","2021S051235390705",35390705,"Dissemination area",0,835,"Tie (Hover to See Languages)",15,1.8,"Arabic//Portuguese"
"553","2021S051235390747",35390747,"Dissemination area",0,835,"Tie (Hover to See Languages)",5,1.2,"Arabic//Serbo-Croatian//Croatian"
"554","2021S051235390836",35390836,"Dissemination area",0,949,"Tie (Hover to See Languages)",5,1.4,"Punjabi (Panjabi)//Italian"
"555","2021S051235390837",35390837,"Dissemination area",0,907,"Tie (Hover to See Languages)",10,2.6,"Ukrainian//Portuguese//Spanish//Korean"
"556","2021S051235390840",35390840,"Dissemination area",0,969,"Tie (Hover to See Languages)",15,2.2,"Portuguese//Spanish"
"557","2021S051235390846",35390846,"Dissemination area",0,847,"Tie (Hover to See Languages)",5,1,"Vietnamese//Portuguese//Spanish"
"558","2021S051235390850",35390850,"Dissemination area",0,897,"Tie (Hover to See Languages)",15,3.2,"Polish//Portuguese"
"559","2021S051235390857",35390857,"Dissemination area",0,865,"Tie (Hover to See Languages)",10,1.6,"Tagalog (Pilipino, Filipino)//Polish//Punjabi (Panjabi)"
"560","2021S051235390858",35390858,"Dissemination area",0,886,"Tie (Hover to See Languages)",5,1.3,"Albanian//Polish//Kurdish"
"561","2021S051235390899",35390899,"Dissemination area",0,949,"Tie (Hover to See Languages)",30,1.3,"Punjabi (Panjabi)//Spanish"
"562","2021S051235390901",35390901,"Dissemination area",0,971,"Tie (Hover to See Languages)",50,4,"Spanish//Mandarin"
"563","2021S051235390909",35390909,"Dissemination area",0,897,"Tie (Hover to See Languages)",10,1.7,"Polish//Mandarin"
"564","2021S051235390912",35390912,"Dissemination area",0,835,"Tie (Hover to See Languages)",5,0.8,"Arabic//Polish"
"565","2021S051235390930",35390930,"Dissemination area",909,847,"Tie (Hover to See Languages)",5,2.9,"Vietnamese//Spanish//Korean"
"566","2021S051235390939",35390939,"Dissemination area",0,969,"Tie (Hover to See Languages)",30,1.6,"Portuguese//Spanish"
"567","2021S051235390944",35390944,"Dissemination area",0,835,"Tie (Hover to See Languages)",30,5.7,"Arabic//Mandarin"
"568","2021S051235390949",35390949,"Dissemination area",0,975,"Tie (Hover to See Languages)",50,3.6,"Korean//Mandarin"
"569","2021S051235390954",35390954,"Dissemination area",0,878,"Tie (Hover to See Languages)",40,2.7,"Malayalam//Mandarin"
"570","2021S051235390955",35390955,"Dissemination area",0,835,"Tie (Hover to See Languages)",15,3.8,"Arabic//Malayalam"
